"magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","potential","GeometryIds","magnetic field strength e:0","magnetic field strength e:1","magnetic field strength e:2","magnetic flux density e:0","magnetic flux density e:1","magnetic flux density e:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
3.2728e+05,-1310,0,-0.91468,-0.0026942,0,-5.9869e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.06952,-0.04048,0,0
3.2796e+05,-552.24,0,-0.91591,-0.0016355,0,-5.4543e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.06974,-0.04026,0,0
3.2865e+05,205.56,0,-0.91714,-0.00057688,0,-4.9218e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.06996,-0.04004,0,0
3.2933e+05,963.36,0,-0.91837,0.00048178,0,-4.3892e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07018,-0.03982,0,0
3.3002e+05,1721.2,0,-0.9196,0.0015404,0,-3.8567e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.0704,-0.0396,0,0
3.3071e+05,2479,0,-0.92083,0.0025991,0,-3.3241e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07062,-0.03938,0,0
3.3139e+05,3236.8,0,-0.92206,0.0036577,0,-2.7916e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07084,-0.03916,0,0
3.3208e+05,3994.6,0,-0.92328,0.0047164,0,-2.259e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07106,-0.03894,0,0
3.3277e+05,4752.4,0,-0.92451,0.005775,0,-1.7265e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07128,-0.03872,0,0
3.3345e+05,5510.2,0,-0.92574,0.0068337,0,-1.1939e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.0715,-0.0385,0,0
3.3414e+05,6268,0,-0.92697,0.0078924,0,-6.6136e-06,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07172,-0.03828,0,0
3.3482e+05,7025.8,0,-0.9282,0.008951,0,-1.2881e-06,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07194,-0.03806,0,0
3.3551e+05,7783.6,0,-0.92943,0.01001,0,4.0373e-06,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07216,-0.03784,0,0
3.362e+05,8541.4,0,-0.93066,0.011068,0,9.3629e-06,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.07238,-0.03762,0,0
3.3688e+05,9299.2,0,-0.93189,0.012127,0,1.4688e-05,1,3.3193e+05,45277,0,-0.77126,0.062574,0,1,0.0726,-0.0374,0,0
3.3948e+05,8966.6,0,-0.92045,0.011663,0,1.4243e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07282,-0.03718,0,0
3.4209e+05,8629.9,0,-0.90896,0.011194,0,1.3776e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07304,-0.03696,0,0
3.4469e+05,8293.3,0,-0.89747,0.010724,0,1.331e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07326,-0.03674,0,0
3.473e+05,7956.6,0,-0.88598,0.010255,0,1.2843e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07348,-0.03652,0,0
3.499e+05,7620,0,-0.87449,0.0097856,0,1.2376e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.0737,-0.0363,0,0
3.5251e+05,7283.3,0,-0.86301,0.0093162,0,1.191e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07392,-0.03608,0,0
3.5511e+05,6946.7,0,-0.85152,0.0088468,0,1.1443e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07414,-0.03586,0,0
3.5772e+05,6610,0,-0.84003,0.0083774,0,1.0976e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07436,-0.03564,0,0
3.6032e+05,6273.4,0,-0.82854,0.007908,0,1.051e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07458,-0.03542,0,0
3.6293e+05,5936.7,0,-0.81706,0.0074386,0,1.0043e-05,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.0748,-0.0352,0,0
3.6553e+05,5600.1,0,-0.80557,0.0069692,0,9.5764e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07502,-0.03498,0,0
3.6814e+05,5263.4,0,-0.79408,0.0064998,0,9.1097e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07524,-0.03476,0,0
3.7075e+05,4926.8,0,-0.78259,0.0060304,0,8.6431e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07546,-0.03454,0,0
3.7335e+05,4590.1,0,-0.7711,0.005561,0,8.1764e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07568,-0.03432,0,0
3.7596e+05,4253.4,0,-0.75962,0.0050916,0,7.7098e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.0759,-0.0341,0,0
3.7856e+05,3916.8,0,-0.74813,0.0046222,0,7.2431e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07612,-0.03388,0,0
3.8117e+05,3580.1,0,-0.73664,0.0041528,0,6.7764e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07634,-0.03366,0,0
3.8377e+05,3243.5,0,-0.72515,0.0036834,0,6.3098e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07656,-0.03344,0,0
3.8638e+05,2906.8,0,-0.71367,0.003214,0,5.8431e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07678,-0.03322,0,0
3.8898e+05,2570.2,0,-0.70218,0.0027446,0,5.3764e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.077,-0.033,0,0
3.9159e+05,2233.5,0,-0.69069,0.0022752,0,4.9098e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07722,-0.03278,0,0
3.9419e+05,1896.9,0,-0.6792,0.0018058,0,4.4431e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07744,-0.03256,0,0
3.968e+05,1560.2,0,-0.66771,0.0013364,0,3.9765e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07766,-0.03234,0,0
3.9941e+05,1223.6,0,-0.65623,0.00086701,0,3.5098e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07788,-0.03212,0,0
4.0201e+05,886.92,0,-0.64474,0.00039761,0,3.0431e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.0781,-0.0319,0,0
4.0462e+05,550.27,0,-0.63325,-7.1793e-05,0,2.5765e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07832,-0.03168,0,0
4.0722e+05,213.61,0,-0.62176,-0.00054119,0,2.1098e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07854,-0.03146,0,0
4.0983e+05,-123.04,0,-0.61028,-0.0010106,0,1.6431e-06,1,3.3327e+05,2462.6,0,-0.76941,0.0034034,0,1,0.07876,-0.03124,0,0
4.1182e+05,-663.49,0,-0.59925,-0.001737,0,-1.0702e-06,1,3.8541e+05,-1.108e+05,0,-0.69736,-0.15313,0,1,0.07898,-0.03102,0,0
4.1137e+05,-1894.2,0,-0.59227,-0.0033314,0,-1.2589e-05,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0792,-0.0308,0,0
4.1381e+05,-1241.3,0,-0.59911,-0.0025331,0,-1.2119e-05,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.07942,-0.03058,0,0
4.1625e+05,-588.45,0,-0.60595,-0.0017349,0,-1.165e-05,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.07964,-0.03036,0,0
4.1869e+05,64.435,0,-0.61279,-0.00093664,0,-1.118e-05,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.07986,-0.03014,0,0
4.2114e+05,717.32,0,-0.61962,-0.0001384,0,-1.071e-05,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08008,-0.02992,0,0
4.2358e+05,1370.2,0,-0.62646,0.00065985,0,-1.024e-05,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0803,-0.0297,0,0
4.2602e+05,2023.1,0,-0.6333,0.0014581,0,-9.7704e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08052,-0.02948,0,0
4.2846e+05,2676,0,-0.64013,0.0022564,0,-9.3006e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08074,-0.02926,0,0
4.3091e+05,3328.9,0,-0.64697,0.0030546,0,-8.8308e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08096,-0.02904,0,0
4.3335e+05,3981.7,0,-0.65381,0.0038528,0,-8.361e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08118,-0.02882,0,0
4.3579e+05,4634.6,0,-0.66065,0.0046511,0,-7.8913e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0814,-0.0286,0,0
4.3823e+05,5287.5,0,-0.66748,0.0054493,0,-7.4215e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08162,-0.02838,0,0
4.4068e+05,5940.4,0,-0.67432,0.0062476,0,-6.9517e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08184,-0.02816,0,0
4.4312e+05,6593.3,0,-0.68116,0.0070458,0,-6.4819e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08206,-0.02794,0,0
4.4556e+05,7246.2,0,-0.68799,0.0078441,0,-6.0121e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08228,-0.02772,0,0
4.48e+05,7899,0,-0.69483,0.0086423,0,-5.5423e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0825,-0.0275,0,0
4.5044e+05,8551.9,0,-0.70167,0.0094406,0,-5.0726e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08272,-0.02728,0,0
4.5289e+05,9204.8,0,-0.70851,0.010239,0,-4.6028e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08294,-0.02706,0,0
4.5533e+05,9857.7,0,-0.71534,0.011037,0,-4.133e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08316,-0.02684,0,0
4.5777e+05,10511,0,-0.72218,0.011835,0,-3.6632e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08338,-0.02662,0,0
4.6021e+05,11163,0,-0.72902,0.012634,0,-3.1934e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0836,-0.0264,0,0
4.6266e+05,11816,0,-0.73586,0.013432,0,-2.7237e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08382,-0.02618,0,0
4.651e+05,12469,0,-0.74269,0.01423,0,-2.2539e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08404,-0.02596,0,0
4.6754e+05,13122,0,-0.74953,0.015028,0,-1.7841e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08426,-0.02574,0,0
4.6998e+05,13775,0,-0.75637,0.015827,0,-1.3143e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08448,-0.02552,0,0
4.7243e+05,14428,0,-0.7632,0.016625,0,-8.4453e-07,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0847,-0.0253,0,0
4.7487e+05,15081,0,-0.77004,0.017423,0,-3.7475e-07,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08492,-0.02508,0,0
4.7731e+05,15734,0,-0.77688,0.018221,0,9.5031e-08,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08514,-0.02486,0,0
4.7975e+05,16387,0,-0.78372,0.01902,0,5.6481e-07,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08536,-0.02464,0,0
4.822e+05,17039,0,-0.79055,0.019818,0,1.0346e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08558,-0.02442,0,0
4.8464e+05,17692,0,-0.79739,0.020616,0,1.5044e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.0858,-0.0242,0,0
4.8708e+05,18345,0,-0.80423,0.021414,0,1.9742e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08602,-0.02398,0,0
4.8952e+05,18998,0,-0.81107,0.022213,0,2.4439e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08624,-0.02376,0,0
4.9197e+05,19651,0,-0.8179,0.023011,0,2.9137e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08646,-0.02354,0,0
4.9441e+05,20304,0,-0.82474,0.023809,0,3.3835e-06,1,4.1912e+05,-39866,0,-0.65077,-0.055096,0,1,0.08668,-0.02332,0,0
4.9659e+05,20778,0,-0.82958,0.024396,0,3.2226e-06,1,4.3868e+05,-1.2627e+05,0,-0.62374,-0.17451,0,1,0.0869,-0.0231,0,0
4.9168e+05,16373,0,-0.77949,0.019214,0,-1.394e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08712,-0.02288,0,0
4.9063e+05,14303,0,-0.74641,0.016814,0,-1.3e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08734,-0.02266,0,0
4.8959e+05,12233,0,-0.71333,0.014414,0,-1.206e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08756,-0.02244,0,0
4.8854e+05,10163,0,-0.68025,0.012014,0,-1.1119e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08778,-0.02222,0,0
4.8749e+05,8093.1,0,-0.64717,0.0096139,0,-1.0179e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.088,-0.022,0,0
4.8644e+05,6023.2,0,-0.61409,0.0072137,0,-9.239e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08822,-0.02178,0,0
4.8539e+05,3953.2,0,-0.58102,0.0048136,0,-8.2987e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08844,-0.02156,0,0
4.8434e+05,1883.3,0,-0.54794,0.0024135,0,-7.3585e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08866,-0.02134,0,0
4.833e+05,-186.67,0,-0.51486,1.3419e-05,0,-6.4183e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08888,-0.02112,0,0
4.8225e+05,-2256.6,0,-0.48178,-0.0023867,0,-5.478e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.0891,-0.0209,0,0
4.812e+05,-4326.6,0,-0.4487,-0.0047868,0,-4.5378e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08932,-0.02068,0,0
4.8015e+05,-6396.5,0,-0.41562,-0.0071869,0,-3.5975e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08954,-0.02046,0,0
4.791e+05,-8466.5,0,-0.38254,-0.009587,0,-2.6573e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08976,-0.02024,0,0
4.7806e+05,-10536,0,-0.34947,-0.011987,0,-1.7171e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.08998,-0.02002,0,0
4.7701e+05,-12606,0,-0.31639,-0.014387,0,-7.7681e-07,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.0902,-0.0198,0,0
4.7596e+05,-14676,0,-0.28331,-0.016787,0,1.6343e-07,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09042,-0.01958,0,0
4.7491e+05,-16746,0,-0.25023,-0.019187,0,1.1037e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09064,-0.01936,0,0
4.7386e+05,-18816,0,-0.21715,-0.021588,0,2.0439e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09086,-0.01914,0,0
4.7281e+05,-20886,0,-0.18407,-0.023988,0,2.9841e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09108,-0.01892,0,0
4.7177e+05,-22956,0,-0.15099,-0.026388,0,3.9244e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.0913,-0.0187,0,0
4.7072e+05,-25026,0,-0.11792,-0.028788,0,4.8646e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09152,-0.01848,0,0
4.6967e+05,-27096,0,-0.084837,-0.031188,0,5.8049e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09174,-0.01826,0,0
4.6862e+05,-29166,0,-0.051759,-0.033588,0,6.7451e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09196,-0.01804,0,0
4.6757e+05,-31236,0,-0.01868,-0.035988,0,7.6853e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09218,-0.01782,0,0
4.6652e+05,-33306,0,0.014398,-0.038388,0,8.6256e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.0924,-0.0176,0,0
4.6548e+05,-35376,0,0.047477,-0.040789,0,9.5658e-06,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09262,-0.01738,0,0
4.6443e+05,-37446,0,0.080555,-0.043189,0,1.0506e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09284,-0.01716,0,0
4.6338e+05,-39516,0,0.11363,-0.045589,0,1.1446e-05,1,5.4505e+05,5685.7,0,-0.47673,0.0078578,0,1,0.09306,-0.01694,0,0
4.5489e+05,-41867,0,0.15171,-0.048285,0,1.177e-05,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09328,-0.01672,0,0
4.3424e+05,-44679,0,0.19795,-0.051465,0,1.1085e-05,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.0935,-0.0165,0,0
4.1359e+05,-47490,0,0.2442,-0.054645,0,1.0399e-05,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09372,-0.01628,0,0
3.9293e+05,-50302,0,0.29044,-0.057825,0,9.7141e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09394,-0.01606,0,0
3.7228e+05,-53113,0,0.33669,-0.061005,0,9.0289e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09416,-0.01584,0,0
3.5163e+05,-55925,0,0.38293,-0.064185,0,8.3436e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09438,-0.01562,0,0
3.3097e+05,-58737,0,0.42918,-0.067365,0,7.6584e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.0946,-0.0154,0,0
3.1032e+05,-61548,0,0.47542,-0.070545,0,6.9732e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09482,-0.01518,0,0
2.8967e+05,-64360,0,0.52167,-0.073725,0,6.2879e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09504,-0.01496,0,0
2.6901e+05,-67171,0,0.56791,-0.076905,0,5.6027e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09526,-0.01474,0,0
2.4836e+05,-69983,0,0.61416,-0.080085,0,4.9174e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09548,-0.01452,0,0
2.2771e+05,-72794,0,0.6604,-0.083265,0,4.2322e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.0957,-0.0143,0,0
2.0705e+05,-75606,0,0.70664,-0.086445,0,3.5469e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09592,-0.01408,0,0
1.864e+05,-78417,0,0.75289,-0.089625,0,2.8617e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09614,-0.01386,0,0
1.6575e+05,-81229,0,0.79913,-0.092806,0,2.1765e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09636,-0.01364,0,0
1.4509e+05,-84041,0,0.84538,-0.095986,0,1.4912e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09658,-0.01342,0,0
1.2444e+05,-86852,0,0.89162,-0.099166,0,8.0597e-07,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.0968,-0.0132,0,0
1.0379e+05,-89664,0,0.93787,-0.10235,0,1.2073e-07,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09702,-0.01298,0,0
83135,-92475,0,0.98411,-0.10553,0,-5.6451e-07,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09724,-0.01276,0,0
62482,-95287,0,1.0304,-0.10871,0,-1.2498e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09746,-0.01254,0,0
41828,-98098,0,1.0766,-0.11189,0,-1.935e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09768,-0.01232,0,0
21175,-1.0091e+05,0,1.1228,-0.11507,0,-2.6202e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.0979,-0.0121,0,0
521.89,-1.0372e+05,0,1.1691,-0.11825,0,-3.3055e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09812,-0.01188,0,0
-20131,-1.0653e+05,0,1.2153,-0.12143,0,-3.9907e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09834,-0.01166,0,0
-40785,-1.0934e+05,0,1.2616,-0.12461,0,-4.676e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09856,-0.01144,0,0
-61438,-1.1216e+05,0,1.3078,-0.12779,0,-5.3612e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09878,-0.01122,0,0
-82091,-1.1497e+05,0,1.3541,-0.13097,0,-6.0464e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.099,-0.011,0,0
-1.0274e+05,-1.1778e+05,0,1.4003,-0.13415,0,-6.7317e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09922,-0.01078,0,0
-1.234e+05,-1.2059e+05,0,1.4466,-0.13733,0,-7.4169e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09944,-0.01056,0,0
-1.4405e+05,-1.234e+05,0,1.4928,-0.14051,0,-8.1022e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09966,-0.01034,0,0
-1.647e+05,-1.2621e+05,0,1.5391,-0.14369,0,-8.7874e-06,1,5.452e+05,107.44,0,-0.47652,0.00014848,0,1,0.09988,-0.01012,0,0
-1.6748e+05,-1.2288e+05,0,1.4971,-0.13988,0,-8.3772e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.1001,-0.0099,0,0
-1.4881e+05,-1.1217e+05,0,1.3493,-0.12771,0,-6.6523e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10032,-0.00968,0,0
-1.3015e+05,-1.0147e+05,0,1.2015,-0.11553,0,-4.9275e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10054,-0.00946,0,0
-1.1148e+05,-90760,0,1.0536,-0.10335,0,-3.2027e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10076,-0.00924,0,0
-92807,-80053,0,0.90583,-0.091166,0,-1.4778e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10098,-0.00902,0,0
-74138,-69346,0,0.75802,-0.078987,0,2.4698e-07,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.1012,-0.0088,0,0
-55469,-58639,0,0.61021,-0.066807,0,1.9718e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10142,-0.00858,0,0
-36800,-47932,0,0.46239,-0.054628,0,3.6966e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10164,-0.00836,0,0
-18131,-37225,0,0.31458,-0.042448,0,5.4215e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10186,-0.00814,0,0
537.99,-26518,0,0.16677,-0.030268,0,7.1463e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10208,-0.00792,0,0
19207,-15811,0,0.018952,-0.018089,0,8.8711e-06,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.1023,-0.0077,0,0
37876,-5103.5,0,-0.12886,-0.0059091,0,1.0596e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10252,-0.00748,0,0
56545,5603.5,0,-0.27668,0.0062705,0,1.2321e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10274,-0.00726,0,0
75214,16311,0,-0.42449,0.01845,0,1.4046e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10296,-0.00704,0,0
93883,27018,0,-0.5723,0.03063,0,1.577e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10318,-0.00682,0,0
1.1255e+05,37725,0,-0.72012,0.042809,0,1.7495e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.1034,-0.0066,0,0
1.3122e+05,48432,0,-0.86793,0.054989,0,1.922e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10362,-0.00638,0,0
1.4989e+05,59139,0,-1.0157,0.067169,0,2.0945e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10384,-0.00616,0,0
1.6856e+05,69846,0,-1.1636,0.079348,0,2.267e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10406,-0.00594,0,0
1.8723e+05,80553,0,-1.3114,0.091528,0,2.4395e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10428,-0.00572,0,0
2.059e+05,91260,0,-1.4592,0.10371,0,2.6119e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.1045,-0.0055,0,0
2.2457e+05,1.0197e+05,0,-1.607,0.11589,0,2.7844e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10472,-0.00528,0,0
2.4324e+05,1.1267e+05,0,-1.7548,0.12807,0,2.9569e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10494,-0.00506,0,0
2.6191e+05,1.2338e+05,0,-1.9026,0.14025,0,3.1294e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10516,-0.00484,0,0
2.8057e+05,1.3409e+05,0,-2.0504,0.15243,0,3.3019e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10538,-0.00462,0,0
2.9924e+05,1.4479e+05,0,-2.1983,0.16461,0,3.4744e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.1056,-0.0044,0,0
3.1791e+05,1.555e+05,0,-2.3461,0.17679,0,3.6468e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10582,-0.00418,0,0
3.3658e+05,1.6621e+05,0,-2.4939,0.18896,0,3.8193e-05,3,-94933,3835.3,0,-0.1193,0.0048195,0,1,0.10604,-0.00396,0,0
